program_id,program_name,country,city,latitude,longitude,program_type,key_benefits,eligibility,operator,status,official_url,sources,confidence,last_verified
ARC-PROG-523,CanNor IDEANorth,Canada,Yellowknife (NWT),62.4540,-114.3718,Federal Economic Development Grant (repayable/non-repayable),"Up to $6M per project; non-repayable up to 80% of eligible costs for non-profits/Indigenous orgs; interest-free repayable up to 50% for for-profits; 4 streams (Sector & Capacity, Business Scale-Up & Productivity, Small-Scale Infrastructure, Infrastructure Studies)","SMEs, startups, entrepreneurs, non-profits, social enterprises, Indigenous orgs operating in Yukon/NWT/Nunavut; project located in or strongly impacting the territories",Canadian Northern Economic Development Agency (CanNor),ACTIVE (sunset after 2026-27 EOI cycle; next EOI ~Oct 2026),https://www.cannor.gc.ca/eng/1464199651173/1464199702530,cannor.gc.ca IDEANorth guidelines; canada.ca CanNor EOI announcement 2025-10; grantcompass.ca/cannor-ideanorth,90,2026-08-26
ARC-PROG-524,CanNor NIEOP - Entrepreneurship & Business Development (EBD),Canada,Whitehorse (Yukon),60.7212,-135.0568,Indigenous Entrepreneurship Grant,"Project-based funding to establish or grow Indigenous enterprises; delivered via regional Service Delivery Partners (Kakivak, Kivalliq Inuit Assoc, Kitikmeot Community Futures, Metis Dene Dev Fund, dana Naye Ventures)","Indigenous entrepreneurs, businesses, orgs in Nunavut/NWT/Yukon",CanNor (via regional Service Delivery Partners),ACTIVE,https://cannor.gc.ca/eng/1396123434848/1396123576050,cannor.gc.ca EBD program page; cannor.gc.ca Contributions to Aboriginal Participation (NAEOP/CROP); grantcompass.ca/canadian-northern-economic-development-agency-funding,88,2026-08-26
ARC-PROG-525,CanNor NIEOP - Economic Research Stream (ERS),Canada,Yellowknife (NWT),62.4540,-114.3718,Indigenous Economic Research Grant,Seed grants up to $50k; larger research grants up to $250k; 1-3 yr projects; fills gaps in territorial Indigenous economic/business ecosystem,Lead applicant = Indigenous organization or Indigenous researcher; non-territorial partners via partnership with territorial Indigenous organizations,Canadian Northern Economic Development Agency (CanNor),ACTIVE,https://cannor.gc.ca/eng/1712762378178/1712762402845,cannor.gc.ca NIEOP-ERS Application Guide; grantcompass.ca/territories-grants,85,2026-08-26
ARC-PROG-526,Innovation Norway Arktis 2030,Norway,Tromso,69.6492,18.9553,Regional Innovation & Business Development Grant/Loan,"Naeringsrettet tilskudd (Arktis 2030) for technology & innovative Arctic ecosystem development; Utviklingstilskudd for Finnmark; grants & loans; advisory, networks, competence programmes for international growth","Norwegian companies establishing/running business in the Arctic; regional offices in Tromso, Alta, Vadso",Innovation Norway Arktis,ACTIVE,https://www.innovasjonnorge.no/kontor/arktis,innovasjonnorge.no/kontor/arktis; anlegg.bygg.no (Kirkenes harbour & Arctic logistics development),85,2026-08-26
ARC-PROG-527,Innovation Norway Svalbard Business Development Funding,Norway,Longyearbyen,78.2232,15.6267,Regional Business Development Grant,Financial support + advisory for business projects contributing to economic development on Svalbard; subject to state-aid (GBER/ESA) rules,Companies with projects that contribute to economic development on Svalbard; must disclose other public support; follow responsible business practice,Innovation Norway,ACTIVE,https://www.innovasjonnorge.no/tjeneste/tilskudd-til-naeringsutvikling-pa-svalbard,innovasjonnorge.no Svalbard funding page; innovasjonnorge.no/kontor/arktis (lists the Svalbard programme),78,2026-08-26
ARC-PROG-528,Store Norske Svalbard Energi (SEAS) Transfer + State Backstop — Longyearbyen Energy System Upgrade (2026-2028),Norway,Longyearbyen,78.2232,15.6267,State Infrastructure / Energy Transition Program,"100% state control of critical energy supply via Store Norske; NOK 374M state loan to Store Norske to begin upgrade; ~NOK 1.2-1.36B phased programme (new diesel power plant for electricity+heat, new tank facility, grid/infrastructure); transfer of former coal-plant cleanup obligation (est. NOK 134M) from Longyearbyen Lokalstyre to SEAS; grant offsetting SEAS loan debt to Lokalstyre; price/security stability for households & industry",State-backed energy supplier; critical-infrastructure transaction; ownership/control shift from Longyearbyen Lokalstyre to state-owned Store Norske; works planned 2026-2028,Store Norske AS / Norwegian Ministry of Justice & Public Security,PROPOSED-IN-PROGRESS (2026-2028),https://www.regjeringen.no/no/aktuelt/styrker-energiforsyningen-til-longyearbyen/id3124182/,"regjeringen.no (official, 2026-08-26); svalbardposten.no 'Over 100 millioner kroner mer til Svalbard neste år' (2026-08-26)",92,2026-08-26
ARC-PROG-529,Norway Svalbard 2026 State Budget Increase (NOK +106.7M) — Institutional Funding & Infrastructure,Norway,Longyearbyen,78.2232,15.6267,State Budget / Institutional Funding,+NOK 106.7M vs 2025 for Svalbard; +NOK 23M to Longyearbyen Lokalstyre; +NOK 25M Adventdalen waste-dump decommissioning; +NOK 8.1M to Sysselmesteren for capabilities/preparedness (incl. proposed extended vessel boarding/inspection powers); ~NOK 19M household electricity-price relief; funds enabling energy-responsibility transfer to Store Norske,Government of Norway (Justis- og beredskapsdepartementet); institutional/territorial allocations supporting the Svalbard settlements and critical infrastructure,Royal Norwegian Ministry of Justice & Public Security / Sysselmesteren / Longyearbyen Lokalstyre,ACTIVE (proposed 2026 national budget),https://www.svalbardposten.no/over-100-millioner-kroner-mer-til-svalbard-neste-ar/590194,svalbardposten.no (official regional press); regjeringen.no 2026 budget; sysselmesteren.no,88,2026-08-26
ARC-PROG-530,New Venture Fund Kría (Nýsköpunarsjóðurinn Kría) — Kría Innovation Fund / Kría Venture Fund (2025 merger: Icelandic New Business Venture Fund + Kría fund-of-funds),Iceland,Reykjavík,64.1466,-21.9426,State-backed venture-capital fund (fund-of-funds + direct early-stage equity),"Post-merger Icelandic state fund combining long-term patient capital into VC funds (LP) with direct minority equity in Icelandic startups; supports scalable, innovation-driven, export-potential businesses; strengthens Iceland startup financing (Icelandic startups raised ~EUR 182.4M in 2025, ~EUR 456 per capita vs ~EUR 100 Germany); OECD STIP-listed policy initiative (2025-2031, ~EUR 5-20M/yr)","Scalable, innovation-driven startups with export potential registered in Iceland (ehf); business plan; direct-investment round (2025): projected revenue < ISK 50M (excl grants), total prior financing < ISK 100M (excl grants), minimum equal matching private investment, one of three board members independent (approved by NSK); also invests as LP into early-stage Icelandic VC funds","New Venture Fund Kría (Nýsköpunarsjóðurinn Kría) — state-backed, government-owned; CEO Hrönn Greipsdóttir; HQ Kringlan 7, Reykjavík (Iceland)",ACTIVE (formed Jan 2025; ongoing fund investments + Fjárfestingaátak direct round),https://nyskopun.is/,"nyskopun.is (OFFICIAL New Venture Fund Kría — merged entity, investment criteria, contact nyskopun@nyskopun.is / +354 510 1800); nyskopun.is/en/atak (official Fjárfestingaátak direct-investment round criteria + NSK board requirement); stip.oecd.org STIP Compass (institutional policy initiative ""Kría Innovation Fund"", start 2025, end 2031, budget EUR 5-20M/yr); europeanwomenvc.org (interview w/ CEO Hrönn Greipsdóttir on the newly-merged state fund, dual LP+direct strategy, EUR 182.4M raised 2025); caplight.com/investor/kria + app.dealroom.co (Kría state fund-of-funds, 2022 merge plan with NSA/New Business Venture Fund); NAME-DISAMBIG: distinct from ARC-PROG-054 (pre-merger Nýsköpunarsjóðurinn Kría / New Business Venture Fund) — this is the post-2025 merged entity ""Kría Innovation Fund / New Venture Fund Kría""",80,2026-08-26
ARC-PROG-531,"Rosatom x India NSR Cooperation MOU (Order No. 1825-r, 2026-07-13) — 2027 Pilot Voyage / 5M Tonnes by 2030",Russia (Arctic Zone of the Russian Federation),Moscow,55.7558,37.6173,Bilateral transport cooperation / NSR export corridor,"Authorizes Rosatom to sign MOU with India on NSR shipments; staged plan (2027 pilot round, 5M tonnes target by 2030); opens India-Arctic NSR corridor",Rosatom / GlavSevmorput; Indian shipping partners,Rosatom,MOU authorized (negotiation stage; non-binding plan),N/A — no official URL found,https://germany.news-pravda.com/en/world/2026/08/22/152786.html ; https://sfornews.com/geoeconomics/arctic-turn-northern-sea-route-becomes-the-new-map-of-global-trade-2026-sfornews-research/3075/,70,2026-08-26
ARC-PROG-532,NSR 2026 Transit-Permit Demand Surge & 2035 Fleet Funding Envelope (Rosatom/GlavSevmorput) — 18 permits vs 12 (2025); 10 nuclear icebreakers + 43 rescue vessels; ~1.79T RUB to 2035,Russia (Arctic Zone of the Russian Federation),Moscow,55.7558,37.6173,NSR regulatory & fleet-programme funding,"Rising transit-permit demand (18 in 2026 vs 12 in 2025); NSR 2035 plan: 10 new nuclear icebreakers, 43 emergency rescue vessels; ~138B RUB (2026-2028) / ~1.79T RUB to 2035",Rosatom / GlavSevmorput NSR users,Rosatom / GlavSevmorput,Active programme (2026-2035),https://arctic-russia.com,https://sfornews.com/geoeconomics/arctic-turn-northern-sea-route-becomes-the-new-map-of-global-trade-2026-sfornews-research/3075/ ; https://www.theoceaniacables.com/china-launches-arctic-shipping-on-northern-sea-route/,72,2026-08-26
ARC-PROG-533,Russia Ministry of Transport 2036 Maritime Infrastructure Plan — 17 New Terminals / 25 Ports Modernized (incl. 3 Arctic-basin NSR terminals),Russia (Arctic Zone of the Russian Federation),Moscow,55.7558,37.6173,National transport / maritime infrastructure programme,"17 new terminals + 25 ports modernized to 2036; 3 terminal projects in Arctic basin (2 on NSR coast); ~4,500 km rail + 2,000 km road reconstruction; federal + non-budgetary funding",Federal agencies / port operators (Rosmorport),Russian Ministry of Transport (Rosmorport),Approved programme (federal monitoring),https://mintrans.gov.ru,https://english.pravda.ru/news/russia/167914-transport-infrastructure-plan/ ; https://germany.news-pravda.com/en/world/2026/08/22/152786.html,68,2026-08-26
ARC-PROG-534,NRC IRAP - Defence Industry Assist (DI Assist) — $241M dual-use/defence R&D stream,Canada,Ottawa (national; NRC IRAP network incl. Arctic),45.4215,-75.6972,Federal R&D grant (defence/dual-use stream of NRC-IRAP),"Non-repayable contributions + advisory for Canadian SMEs developing defence & dual-use technologies; $241M from 2025-26 onward under Budget 2025 / forthcoming Defence Industrial Strategy; leverages NRC IRAP 250+ Industrial Technology Advisor (ITA) network; supports R&D, domestic supply chains, critical resources, defence-market access",Incorporated for-profit Canadian SME (<=500 FTE) developing innovative defence/dual-use technology; R&D with commercial potential; growth-oriented; must work with an NRC ITA,National Research Council Canada (NRC IRAP) — via Industrial Technology Advisors,ACTIVE (funding from 2025-26 onward; under forthcoming Defence Industrial Strategy),https://www.canada.ca/en/national-research-council/news/2026/01/minister-joly-announces-over-240-million-to-boost-defence-innovation-support-for-canadian-small-and-medium-sized-businesses-developing-dual-use-tec.html,"canada.ca (OFFICIAL National Research Council news, Minister Joly 2026-01: $241M DI Assist via NRC IRAP, Defence Industrial Strategy, 250+ ITAs); fundspoke.com IRAP 2026 contribution-limit/eligibility update (defence & clean-tech streams, expanded eligibility); ayming.ca IRAP grant profile (non-repayable, <=500-FTE cap, ~50-80% eligible costs). NAME-DISAMBIG: distinct from base NRC-IRAP (ARC-PROG-104 / ARC-PROG-164) — this is the dedicated defence/dual-use DI Assist stream launched 2025-26",84,2026-08-26
